"総勘定元帳 (2023年10月~2024年03月）"
"勘定科目","取引日","決算整理仕訳","相手勘定科目","税区分","取引先","品目","部門","管理番号","メモタグ","備考","勘定科目コード","相手取引先","相手品目","相手部門","相手メモタグ","相手備考","相手勘定科目コード","取引内容","発行元","借方金額","貸方金額","残高"
"仮受金","2023-11-01","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","富士宮聖苑（売店）","","","","428","","","","","","","振替ＢＩＺ・５３４－フ００７３７６９","","","280000","215126869"
"仮受金","2023-11-01","0","三菱ＵＦＪ　セントラル","対象外","","","経営","","","","428","","","","","","","振込ＢＺ１・イ－ジス　グル－プユウケ","","","85000000","300126869"
"仮受金","2023-11-01","0","三菱ＵＦＪ　セントラル","対象外","","","経営","","","","428","","","","","","","振込ＢＺ１・イ－ジス　グル－プユウケ","","40000000","","260126869"
"仮受金","2023-11-01","0","三菱ＵＦＪ　(株)イージス","対象外","","","","","","","428","","","","","","","振込ＢＺ１・イ－ジス　グル－プユウケ","","","30000000","290126869"
"仮受金","2023-11-01","0","三菱ＵＦＪ　(株)イージス","対象外","","","","","","","428","","","","","","","振込ＢＺ１・イ－ジス　グル－プユウケ","","","55000000","345126869"
"仮受金","2023-11-01","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","428","","","","","","","振込ＢＺ１・エヌエスケイ（カ","","","400000","345526869"
"仮受金","2023-11-02","0","三菱ＵＦＪ　北九州レストラン","対象外","","","","","","","428","","","","","","","カードＣ１","","","150000","345676869"
"仮受金","2023-11-06","0","三菱ＵＦＪ　(株)イージス","対象外","","","","","","","428","","","","","","","振込ＢＺ１・イ－ジス　グル－プユウケ","","20000000","","325676869"
"仮受金","2023-11-07","0","三菱ＵＦＪ　天空館","対象外","","","","","","","428","","","","","","","カ－ド","","","190000","325866869"
"仮受金","2023-11-07","0","三菱ＵＦＪ　ＬＬＰメイン","対象外","","","","","","","428","","","","","","","振込ＢＺ１・セントラルハイウエイ（カ","","5000000","","320866869"
"仮受金","2023-11-08","0","三菱ＵＦＪ　北九州レストラン","対象外","","","","","","","428","","","","","","","カードＣ１","","","200000","321066869"
"仮受金","2023-11-10","0","三菱ＵＦＪ　北九州レストラン","対象外","","","","","","","428","","","","","","","カードＣ１","","","100000","321166869"
"仮受金","2023-11-14","0","三菱ＵＦＪ　天空館","対象外","","","","","","","428","","","","","","","カ－ド","","","560000","321726869"
"仮受金","2023-11-15","0","売掛金","対象外","","","経営","","","","428","","","経営","","","142","振込ＢＺ１・イ－ジス　グル－プユウケ","","25000000","","296726869"
"仮受金","2023-11-16","0","三菱ＵＦＪ　北九州レストラン","対象外","","","","","","","428","","","","","","","カードＣ１","","","200000","296926869"
"仮受金","2023-11-17","0","三菱ＵＦＪ　天空館","対象外","","","","","","","428","","","","","","","カ－ド","","","190000","297116869"
"預り保証金","2023-10-24","0","前日繰越","","","","","","","","429","","","","","","","","","","","150000"
"仮受消費税","2023-10-24","0","前日繰越","","","","","","","","440","","","","","","","","","","","43172674"
"仮受消費税","2023-10-24","0","三菱ＵＦＪ　大津","課税売上10%","","","大津市斎場","","","","440","","","","","","","振込６・シンワサ－ビス（カ","","101795","","43070879"
"仮受消費税","2023-10-24","0","三菱ＵＦＪ　大津","課税売上10%","","","大津市斎場","","","","440","","","","","","","振込６・ニツポンカルミツク（カ","","4620","","43066259"
"仮受消費税","2023-10-24","0","三菱ＵＦＪ　大津","課税売上10%","","","大津市斎場","","","","440","","","","","","","振込８・カ）ナカムラキカク","","5600","","43060659"
"仮受消費税","2023-10-25","0","三菱ＵＦＪ　泉南阪南","課税売上10%","","","泉南阪南（自主事業）","","","","440","","","","","","","カ－ド","","","24136","43084795"
"仮受消費税","2023-10-25","0","三菱ＵＦＪ　泉南阪南","課税売上10%","","","泉南阪南（自主事業）","","","","440","","","","","","","カ－ド","","","4545","43089340"
"仮受消費税","2023-10-25","0","三菱ＵＦＪ　小林・佃","課税売上10%","","","小林・佃斎場","","","","440","","","","","","","振込８・カ）タニツクス","","23382","","43065958"
"仮受消費税","2023-10-26","0","三菱ＵＦＪ　ＬＬＰメイン","課税売上10%","","","北大谷斎場","","","","440","","","","","","","口座振替４・ダイワリ－ス（ＳＭＦＳ","","5240","","43060718"
"仮受消費税","2023-10-26","0","三菱ＵＦＪ　セントラル","課税売上10%","","","知多道路","","","","440","","","","","","","口座振替４・ニホンテレコムケイヒ（Ｓ","","2500","","43058218"
"仮受消費税","2023-10-26","0","三菱ＵＦＪ　山形","課税売上10%","","","山形市斎場","","","","440","","","","","","","口座振替４・ダイワリ－ス（ＳＭＦＳ","","2690","","43055528"
"仮受消費税","2023-10-26","0","三菱ＵＦＪ　千葉市","課税売上10%","","","千葉市斎場","","","","440","","","","","","","口座振替４・ダイワリ－ス（ＳＭＦＳ","","10200","","43045328"
"仮受消費税","2023-10-27","0","三菱ＵＦＪ　セントラル","課税売上10%","","","知多道路","","","","440","","","","","","","口座振替３・ＤＦ．カ）テクア","","380","","43044948"
"仮受消費税","2023-10-27","0","三菱ＵＦＪ　セントラル","課税売上10%","","","知多道路","","","","440","","","","","","","口座振替３・ＤＦ．カ）テクア","","425","","43044523"
"仮受消費税","2023-10-27","0","三菱ＵＦＪ　セントラル","課税売上10%","","","知多道路","","","","440","","","","","","","口座振替３・ＤＦ．カ）テクア","","430","","43044093"
"仮受消費税","2023-10-27","0","三菱ＵＦＪ　セントラル","課税売上10%","","","知多道路","","","","440","","","","","","","口座振替３・ＤＦ．カ）テクア","","915","","43043178"
"仮受消費税","2023-10-27","0","三菱ＵＦＪ　みきやま","課税売上10%","","","みきやま斎場（動物火葬）","","","","440","","","","","","","カードＣ１","","","8181","43051359"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　ＬＬＰメイン","課税売上10%","","","経営","","","","440","","","","","","","電話・ドコモケイタイ","","6309","","43045050"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　ＬＬＰメイン","課税売上10%","","","経営","","","","440","","","","","","","電話・ドコモケイタイ","","38197","","43006853"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　小林・佃","課税売上10%","","","小林・佃斎場","","","","440","","","","","","","振込２・サントリ－ビバレツシ","","","740","43007593"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　小林・佃","課税売上10%","","","小林・佃斎場","","","","440","","","","","","","振込２・サントリ－ビバレツシ","","","2027","43009620"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　小林・佃","課税売上10%","","","小林・佃斎場","","","","440","","","","","","","電話・ドコモケイタイ","","298","","43009322"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　県央みずほ","課税売上10%","","","県央みずほ斎場","","","","440","","","","","","","電話・ドコモケイタイ","","298","","43009024"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　北・鶴見","課税売上10%","","","北・鶴見斎場","","","","440","","","","","","","振込２・サントリ－ビバレツシ","","","2057","43011081"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　北・鶴見","課税売上10%","","","北・鶴見斎場","","","","440","","","","","","","振込２・サントリ－ビバレツシ","","","5589","43016670"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　苫小牧","課税売上10%","","","苫小牧市斎場","","","","440","","","","","","","電話・ドコモケイタイ","","551","","43016119"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　(株)イージス","課税売上10%","","","経営","","","","440","","","","","","","電話・ドコモケイタイ","","408","","43015711"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　(株)イージス","課税売上10%","","","経営","","","","440","","","","","","","電話・ドコモケイタイ","","2355","","43013356"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　天空館","課税売上10%","","","天空館","","","","440","","","","","","","振込２・サントリ－ビバレツジソリ","","","493","43013849"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　千葉市","課税売上10%","","","千葉市斎場","","","","440","","","","","","","電話・ドコモケイタイ","","249","","43013600"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　北九州レストラン","課税売上10%","","","北九州レストラン","","","","440","","","","","","","振込手数料","","90","","43013510"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　美唄","課税売上10%","","","美唄市火葬場","","","","440","","","","","","","電話・ドコモケイタイ","","298","","43013212"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　吹田","課税売上10%","","","吹田市斎場","","","","440","","","","","","","電話・ドコモケイタイ","","398","","43012814"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　富士宮","課税売上10%","","","富士宮聖苑","","","","440","","","","","","","電話・ドコモケイタイ","","341","","43012473"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　ＮＤＫメイン","課税売上10%","","","経営","","","","440","","","","","","","電話・ドコモケイタイ","","1412","","43011061"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　ＮＤＫメイン","課税売上10%","","","経営","","","","440","","","","","","","電話・ドコモケイタイ","","3187","","43007874"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　名高速","課税売上10%","","","名古屋高速","","","","440","","","","","","","電話・ドコモケイタイ","","2282","","43005592"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　セントラル","課税売上10%","","","知多道路","","","","440","","","","","","","電話・ドコモケイタイ","","4023","","43001569"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　琵琶湖","課税売上10%","","","琵琶湖大橋料金所","","","","440","","","","","","","振込２・コカ．コ－ラボトラ－ス","","","641","43002210"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　琵琶湖","課税売上10%","","","琵琶湖大橋料金所","","","","440","","","","","","","電話・ドコモケイタイ","","198","","43002012"
"仮受消費税","2023-10-31","0","三菱ＵＦＪ　福山","課税売上10%","","","福山市斎場","","","","440","","","","","","","電話・ドコモケイタイ","","460","","43001552"
"仮受消費税","2023-10-31","0","諸口","課税売上10%","","","知多管内道路管理","","","","440","","","","","","","振込２・ホ－メツクス（カ","","","16000","43017552"
"仮受消費税","2023-11-01","0","百五　ロテックス","課税売上10%","","","","","","","440","","","","","","","ﾋｶﾞｼｵｵｻｶｼ ｶｲｹｲｶﾝﾘｼﾔ","","","7700","43025252"
"仮受消費税","2023-11-03","0","三菱ＵＦＪ　みきやま","課税売上10%","","","みきやま斎場（動物火葬）","","","","440","","","","","","","カードＣ１","","","6909","43032161"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　県央みずほ","課税売上10%","","","県央みずほ斎場","","","","440","","","","","","","口座振替３・ＲＫ．ソウゴウケイビ","","330","","43031831"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　県央みずほ","課税売上10%","","","県央みずほ斎場","","","","440","","","","","","","口座振替３・ＲＫ．ソウゴウケイビ","","2500","","43029331"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　琵琶湖","課税売上10%","","","琵琶湖大橋料金所","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","1480","","43027851"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　大津","課税売上10%","","","大津市斎場","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","2460","","43025391"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　千葉市","課税売上10%","","","千葉市斎場","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","2470","","43022921"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　豊中","課税売上10%","","","豊中市斎場","","","","440","","","","","","","口座振替４・ＳＭＢＣ（キタムラエイセ","","600","","43022321"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　小林・佃","課税売上10%","","","小林・佃斎場","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","2670","","43019651"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　名高速","課税売上10%","","","名古屋高速","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","696","","43018955"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　名高速","課税売上10%","","","名古屋高速","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","8480","","43010475"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　泉南阪南","課税売上10%","","","泉南阪南共立火葬場","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","1168","","43009307"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　北九州","課税売上10%","","","北九州市西部斎場","","","","440","","","","","","","口座振替３・シヤ－プフアイナンス","","350","","43008957"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　北九州","課税売上10%","","","北九州市西部斎場","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","1160","","43007797"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　北・鶴見","課税売上10%","","","北・鶴見斎場","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","2670","","43005127"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　北・鶴見","課税売上10%","","","北・鶴見斎場","","","","440","","","","","","","振込ＢＺ２・ダイワリ－ス（カ","","21000","","42984127"
"仮受消費税","2023-11-06","0","三菱ＵＦＪ　セントラル","課税売上10%","","","知多道路","","","","440","","","","","","","口座振替３・リコ－リ－ス　（カ","","852","","42983275"
"仮受消費税","2023-11-07","0","三菱ＵＦＪ　近江八幡","課税売上10%","","","近江八幡市斎場","","","","440","","","","","","","振込ＢＺ１・カ）ヒヨシ","","18950","","42964325"
"仮受消費税","2023-11-09","0","三菱ＵＦＪ　名高速","課税売上10%","","","名古屋高速","","","","440","","","","","","","振込６・デル　テクノロジ－ズ（カ","","19113","","42945212"
"仮受消費税","2023-11-10","0","三菱ＵＦＪ　(株)イージス","課税売上10%","","","経営","","","","440","","","","","","","振込２・チユウブデンリヨクミ","","","1488","42946700"
"仮受消費税","2023-11-10","0","三菱ＵＦＪ　大津","課税売上10%","","","大津市斎場","","","","440","","","","","","","振込１・オオツセキジユウジビヨウ","","","6778","42953478"
"仮受消費税","2023-11-10","0","三菱ＵＦＪ　大津","課税売上10%","","","","","","","440","","","","","","","振込１・ダイ）シガイカダイガク","","","5695","42959173"
"仮受消費税","2023-11-10","0","三菱ＵＦＪ　みきやま","課税売上10%","","","みきやま斎場（動物火葬）","","","","440","","","","","","","カードＣ１","","","3454","42962627"
"仮受消費税","2023-11-15","0","三菱ＵＦＪ　ＬＬＰメイン","課税売上10%","","","福山市斎場","","","","440","","","","","","","振込２・フクヤマシシミンセイカツカ","","","2000","42964627"
"仮受消費税","2023-11-15","0","三菱ＵＦＪ　大津","課税売上10%","","","大津市斎場","","","","440","","","","","","","振込６・カ）オカムラチクザイ","","8566","","42956061"
"仮受消費税","2023-11-15","0","三菱ＵＦＪ　大津","課税売上10%","","","大津市斎場","","","","440","","","","","","","振込８・カ）ニチエイシガ","","385","","42955676"
"仮受消費税","2023-11-15","0","三菱ＵＦＪ　大津","課税売上10%","","","大津市斎場","","","","440","","","","","","","振込８・ユ）　フタツヤ","","1615","","42954061"
"仮受消費税","2023-11-15","0","三菱ＵＦＪ　伊豆中央道","課税売上10%","","","伊豆中央道","","","","440","","","","","","","振込１・シズオカケンドウロコウシヤ","","","887","42954948"
"仮受消費税","2023-11-17","0","三菱ＵＦＪ　みきやま","課税売上10%","","","みきやま斎場（動物火葬）","","","","440","","","","","","","カードＣ１","","","5545","42960493"
"仮受消費税","2023-11-17","0","三菱ＵＦＪ　北九州","課税売上10%","","","北九州市西部斎場","","","","440","","","","","","","振込１・ザイ）キタキユウシユウシボ","","","926","42961419"
"長期借入金","2023-10-24","0","前日繰越","","","","","","","","470","","","","","","","","","","","-417763081"
"長期借入金","2023-10-25","0","三菱ＵＦＪ　(株)イージス","対象外","","","経営","","","","470","","","","","","","振込ＢＺ１・エヌデイ－ケ－（カ","","10000000","","-427763081"
"長期借入金","2023-10-30","0","三菱ＵＦＪ　(株)イージス","対象外","","","経営","","","","470","","","","","","","振込ＢＺ１・エヌエスケイ（カ","","8000000","","-435763081"
"長期借入金","2023-10-31","0","三十三　セントラル","対象外","","","","","","","470","","","","","","","ｺﾞﾍﾝｻｲ10ｶﾞﾂ","","834000","","-436597081"
"長期借入金","2023-10-31","0","三十三　セントラル","対象外","","","","","","","470","","","","","","","ｵﾘｿｸ","","6493","","-436603574"
"長期借入金","2023-10-31","0","三菱ＵＦＪ　NSKメイン","対象外","","","経営","","","","470","","","","","","","ご返済","","333000","","-436936574"
"長期借入金","2023-10-31","0","三菱ＵＦＪ　NSKメイン","対象外","","","経営","","","","470","","","","","","","ご返済","","500000","","-437436574"
"長期借入金","2023-10-31","0","三菱ＵＦＪ　(株)イージス","対象外","","","経営","","","","470","","","","","","","振込ＢＺ１・エヌエスケイ（カ","","","15000000","-422436574"
"長期借入金","2023-11-01","0","三菱ＵＦＪ　(株)イージス","対象外","","","経営","","","","470","","","","","","","振込ＢＺ１・エヌエスケイ（カ","","25000000","","-447436574"
"長期借入金","2023-11-01","0","三菱ＵＦＪ　(株)イージス","対象外","","","経営","","","","470","","","","","","","振込ＢＺ１・エヌデイ－ケ－（カ","","20000000","","-467436574"
"長期借入金","2023-11-07","0","三十三　セントラル","対象外","","","","","","","470","","","","","","","ｿｳﾌﾘｼｷﾝ","","12629630","","-480066204"
"長期借入金","2023-11-07","0","三十三　セントラル","対象外","","","","","","","470","","","","","","","ｶﾜｾﾃｽｳﾘﾖｳ","","550","","-480066754"
"長期未払金","2023-10-24","0","前日繰越","","","","","","","","475","","","","","","","","","","","-38492599"
"長期未払金","2023-10-25","0","百五　セントラル","対象外","","","経営","","","","475","","","","","","","ﾌﾘｶｴ    105ﾘ-ｽ.ｶ","","1452000","","-39944599"
"長期未払金","2023-10-27","0","三菱ＵＦＪ　セントラル","対象外","","","経営1","","","","475","","","","","","","口座振替４・ＪＣ　ジヤツクス","","464000","","-40408599"
"長期未払金","2023-11-02","0","三菱ＵＦＪ　(株)イージス","対象外","","","経営","","","","475","","","","","","","口座振替３・ＴＦ）レクサス","","252100","","-40660699"
"資本金","2023-10-24","0","前日繰越","","","","","","","","500","","","","","","","","","","","270560104"
"繰越利益剰余金","2023-10-24","0","前日繰越","","","","","","","","540","","","","","","","","","","","-2553161758"
"売上高","2023-10-24","0","前日繰越","","","","","","","","700","","","","","","","","","","","36543689"
"売上高","2023-10-25","0","三菱ＵＦＪ　泉南阪南","課税売上10%","","","泉南阪南（自主事業）","","","","700","","","","","","","カ－ド","","","241364","36785053"
"売上高","2023-10-25","0","三菱ＵＦＪ　泉南阪南","課税売上10%","","","泉南阪南（自主事業）","","","","700","","","","","","","カ－ド","","","45455","36830508"
"売上高","2023-10-27","0","三菱ＵＦＪ　みきやま","課税売上10%","","","みきやま斎場（動物火葬）","","","","700","","","","","","","カードＣ１","","","81819","36912327"
"売上高","2023-10-31","0","諸口","課税売上10%","","","知多管内道路管理","","","","700","","","","","","","振込２・ホ－メツクス（カ","","","160000","37072327"
"売上高","2023-11-01","0","百五　ロテックス","課税売上10%","","","","","","","700","","","","","","","ﾋｶﾞｼｵｵｻｶｼ ｶｲｹｲｶﾝﾘｼﾔ","","","77000","37149327"
"売上高","2023-11-03","0","三菱ＵＦＪ　みきやま","課税売上10%","","","みきやま斎場（動物火葬）","","","","700","","","","","","","カードＣ１","","","69091","37218418"
"売上高","2023-11-10","0","三菱ＵＦＪ　大津","課税売上10%","","","大津市斎場","","","","700","","","","","","","振込１・オオツセキジユウジビヨウ","","","67782","37286200"
"売上高","2023-11-10","0","三菱ＵＦＪ　大津","課税売上10%","","","","","","","700","","","","","","","振込１・ダイ）シガイカダイガク","","","56955","37343155"
"売上高","2023-11-10","0","三菱ＵＦＪ　みきやま","課税売上10%","","","みきやま斎場（動物火葬）","","","","700","","","","","","","カードＣ１","","","34546","37377701"
"売上高","2023-11-15","0","三菱ＵＦＪ　ＬＬＰメイン","課税売上10%","","","福山市斎場","","","","700","","","","","","","振込２・フクヤマシシミンセイカツカ","","","20000","37397701"
"売上高","2023-11-15","0","三菱ＵＦＪ　伊豆中央道","課税売上10%","","","伊豆中央道","","","","700","","","","","","","振込１・シズオカケンドウロコウシヤ","","","8870","37406571"
"売上高","2023-11-17","0","三菱ＵＦＪ　みきやま","課税売上10%","","","みきやま斎場（動物火葬）","","","","700","","","","","","","カードＣ１","","","55455","37462026"
"売上高","2023-11-17","0","三菱ＵＦＪ　北九州","課税売上10%","","","北九州市西部斎場","","","","700","","","","","","","振込１・ザイ）キタキユウシユウシボ","","","9262","37471288"
"［製］通信費","2023-10-24","0","前日繰越","","","","","","","","つうしんひ","","","","","","","","","","","3528587"
"［製］通信費","2023-10-24","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","つうしんひ","","","","","","","電話","","14626","","3543213"
"［製］通信費","2023-10-24","0","三菱ＵＦＪ　大津","課対仕入（控80）10%","","","大津市斎場","","","","つうしんひ","","","","","","","電話","","2540","","3545753"
"［製］通信費","2023-10-25","0","三菱ＵＦＪ　美唄","課対仕入（控80）10%","","","美唄市火葬場","","","","つうしんひ","","","","","","","電話","","2451","","3548204"
"［製］通信費","2023-10-25","0","三菱ＵＦＪ　県央みずほ","課対仕入（控80）10%","","","県央みずほ斎場","","","","つうしんひ","","","","","","","電話","","2502","","3550706"
"［製］通信費","2023-10-25","0","三菱ＵＦＪ　県央みずほ","課対仕入（控80）10%","","","県央みずほ斎場","","","","つうしんひ","","","","","","","電話","","2502","","3553208"
"［製］通信費","2023-10-26","0","三菱ＵＦＪ　愛西","課対仕入（控80）10%","","","愛西市総合斎苑","","","","つうしんひ","","","","","","","電話・ソフトバンクモバイル","","4544","","3557752"
"［製］通信費","2023-10-27","0","三菱ＵＦＪ　伊豆中央道","課対仕入10%","","","伊豆中央道","","","","つうしんひ","","","","","","","口座振替３・ＤＦ．ＧＭＯトクトクＢＢ","","4565","","3562317"
"［製］通信費","2023-10-27","0","三菱ＵＦＪ　宮崎","課対仕入（控80）10%","","","宮崎市斎場","","","","つうしんひ","","","","","","","口座振替４・ＳＭＢＣ（２３．０９ＱＴ","","6125","","3568442"
"［製］通信費","2023-10-27","0","三菱ＵＦＪ　近江八幡","課対仕入（控80）10%","","","近江八幡市斎場","","","","つうしんひ","","","","","","","口座振替４・ＳＭＢＣ（カ）ＺＴＶ","","1734","","3570176"
"［製］通信費","2023-10-27","0","三菱ＵＦＪ　NSKメイン","課対仕入10%","","","北大谷斎場","","","ＣＡＴＶ","つうしんひ","","","","","","","口座振替４・オリコ．ヤチン","","500","","3570676"
"［製］通信費","2023-10-27","0","三菱ＵＦＪ　福山","課対仕入10%","","","福山市斎場","","","","つうしんひ","","","","","","","口座振替４・ＡＰ（ヤフ－ジヤパン","","5500","","3576176"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　小林・佃","課税売上10%","","","小林・佃斎場","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","2983","","3579159"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　県央みずほ","課税売上10%","","","県央みずほ斎場","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","2983","","3582142"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　津山","課対仕入（控80）10%","","","津山市斎場","","","","つうしんひ","","","","","","","電話","","7875","","3590017"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　泉南阪南","課対仕入（控80）10%","","","泉南阪南共立火葬場","","","","つうしんひ","","","","","","","電話","","9825","","3599842"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　愛西","課対仕入（控80）10%","","","愛西市総合斎苑","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","4063","","3603905"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　苫小牧","課税売上10%","","","苫小牧市斎場","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","5513","","3609418"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　天空館","課対仕入（控80）10%","","","天空館","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","2043","","3611461"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　千葉市","課税売上10%","","","千葉市斎場","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","2498","","3613959"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　美唄","課税売上10%","","","美唄市火葬場","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","2983","","3616942"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　吹田","課税売上10%","","","吹田市斎場","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","3983","","3620925"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　吹田","課対仕入（控80）10%","","","吹田市斎場","","","","つうしんひ","","","","","","","電話","","8782","","3629707"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　栃木","課対仕入（控80）10%","","","栃木県道路","","","","つうしんひ","","","","","","","電話","","4590","","3634297"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　栃木","課対仕入（控80）10%","","","栃木県道路","","","","つうしんひ","","","","","","","電話","","4590","","3638887"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　栃木","課対仕入（控80）10%","","","栃木県道路","","","","つうしんひ","","","","","","","電話","","7922","","3646809"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　富士宮","課税売上10%","","","富士宮聖苑","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","3413","","3650222"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","つうしんひ","","","","","","","電話","","2749","","3652971"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","つうしんひ","","","","","","","電話","","5049","","3658020"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　ＮＳＫ東大阪","課対仕入10%","","","東大阪市斎場","","","","つうしんひ","","","","","","","電話","","6250","","3664270"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　名高速","課対仕入10%","","","名古屋高速","","","","つうしんひ","","","","","","","電話","","8194","","3672464"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　名高速","課対仕入10%","","","名古屋高速","","","","つうしんひ","","","","","","","電話","","9584","","3682048"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　名高速","課税売上10%","","","名古屋高速","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","22825","","3704873"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","3710","","3708583"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","4110","","3712693"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","4500","","3717193"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","12114","","3729307"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　セントラル","課対仕入10%","","","知多道路","","","","つうしんひ","","","","","","","電話","","17483","","3746790"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　セントラル","課税売上10%","","","知多道路","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","40235","","3787025"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　琵琶湖","課税売上10%","","","琵琶湖大橋料金所","","","","つうしんひ","","","","","","","電話・ドコモケイタイ","","1983","","3789008"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　琵琶湖","課対仕入（控80）10%","","","琵琶湖大橋料金所","","","","つうしんひ","","","","","","","電話","","4841","","3793849"
"［製］通信費","2023-10-31","0","三菱ＵＦＪ　琵琶湖","課対仕入（控80）10%","","","琵琶湖大橋料金所","","","","つうしんひ","","","","","","","電話","","8052","","3801901"
